,source_name,normalized_url,review_source_id,reviewer_source_id,brand_name,product_name,product_source_id,review_date,review_rating,review_content
215,amazon,acuitybrands.com,R3MIJ6GKKGJ7V9,amzn1.account.AEFJHEZMKRKSORQ446V3QSNJSADA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-02 00:00:00,5.0," Great to make Lattes, ice coffee, Frappuccino "
216,amazon,acuitybrands.com,R2YG8UVND2TIGN,amzn1.account.AED33SO7ISMPZT5TB2JG6UCMWTNA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-29 00:00:00,5.0, I loved how easy it was to make my coffee in the mornings! I am definitely buying this again. 
217,amazon,acuitybrands.com,R37CQT0OEVJTI7,amzn1.account.AH5AY37VJFCPU2RB4LM5UTUEWWZQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-02 00:00:00,5.0, Add it to my morning protein drink!!!! Killing 2 birds basically ❤️ Ive tried several other coffee concentrates and this is the absolute BEST 
218,amazon,acuitybrands.com,R3L6OG68D9XQFS,amzn1.account.AFG7LSJRFLYYO2XSEYHXBE6MABUQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-17 00:00:00,3.0, It works as described. 
219,amazon,acuitybrands.com,R1BBQ2BZWY6AFY,amzn1.account.AF7QYEY3WYZX2YJNAT3HZEZ43YUQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-23 00:00:00,5.0, Love the taste!  No acidity or bitterness.  It’s fast for an afternoon iced latte.  No having to make coffee earlier in the day then having to chill it.  Will be purchasing again! 
220,amazon,javycoffee.com,R2IGG9MH1KZ4E5,amzn1.account.AFJW3RDYG6U34QCBKTBNEZU7NWKA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-14 00:00:00,5.0, Absolutely great flavor! This has saved me so much money on iced coffees! 
221,amazon,javycoffee.com,R5R69HFYXM7WW,amzn1.account.AHBBH235AN64BCROSY2J4I3ZVPQQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-23 00:00:00,4.0, Better than most coffee concentrates. 😊 
222,amazon,acuitybrands.com,RR8ZKSS13BXKX,amzn1.account.AGNZGEMI4G57NM73CCF63S6OZ4NQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-21 00:00:00,5.0, Packed very well and the taste is very good. First time I had a coffee so flavorful. I would be buying it again 
223,amazon,acuitybrands.com,RC96MD9N7L1XB,amzn1.account.AEHIFHK3GL3F2CUBKJ4E2XMWUMDQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-08 00:00:00,5.0," Having long considered myself a “coffee snob”, I was doubtful about trying Jot. Let me tell you, the flavor is smooth, full and consistent. No bitter aftertaste. It’s so easy to use, personalize and get creative. At just one tablespoon per cup, it’s a great value for the money, if you value your coffee experience. And I do. I’m so glad I gave Jot a try!! "
224,amazon,javycoffee.com,RGZI2MP5HYT0O,amzn1.account.AFCBKB4F76WGQV356SETR2XYEHCA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-03 00:00:00,5.0," I love this stuff. I instantly made myself another glass after finishing my first. Its so easy to make, you can have coffee faster than any other method and it is actually delicious coffee. Very efficient too as I was awake and driven after just one cup without any fade later on in the day. Efficiently sized to so you can bring it on the go or leave in you refrigerator. Was able to clear off the keurig  from my counter which i love having more counter space. I will be purchasing more before I finish this bottle! Im having iced coffees daily with ease! Thanks JAVY "
225,amazon,acuitybrands.com,R1GEVKZ3RCMUXS,amzn1.account.AEFQAOCTSJDG4JGSNEHMCKWPJ2LQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-07-04 00:00:00,5.0," Wasnt sure about this. But it arrived, and I’m hooked!  Great taste. Convenient. Good energy jolt. I mix 1 tablespoon with a caramel or vanilla protein drink. Taste like a great caffeinated protein iced drink. "
226,amazon,javycoffee.com,R2JMGS5NUJ3UDL,amzn1.account.AENRMRFOBFUJGNYNYYPYW2JNWQEA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-01 00:00:00,5.0," I LOVE this stuff! I’m a big coffee drinker, and to save money I like making my drinks at home. Some of my mornings are chaotic and this makes my life way easier. Just a couple teaspoons mixed in with a breakfast shake gives me the caffeine boost I need. Tastes good, easy to use, straightforward product. Will definitely be purchasing again. "
227,amazon,javycoffee.com,R2KX2MOBBBJ4E,amzn1.account.AFNL7FOATMPQAJJDTYYOMNHBGSNQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-11 00:00:00,5.0," Smells amazing, tastes great "
228,amazon,javycoffee.com,R1GTXU4OOSPFR7,amzn1.account.AEGJUWZO2SWY2ODKVMHGVG7H76HA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-02 00:00:00,5.0,"  Your browser does not support HTML5 video.  I absolutely love the idea of adding coffee to your favorite liquid. And a little goes a long way. The taste, smell and consistency is perfect and makes for an amazing cup of coffee!! "
229,amazon,javycoffee.com,RCGEMEO1JHUAZ,amzn1.account.AEKYUDC3ZWR7NB7UGEXXU35P4DDQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-01 00:00:00,5.0, Bought this for an upcoming trip so I don't have to worry about the existence or lack or coffee maker - guaranteed coffee! Great taste! Looking forward to more of this in the future! 
230,amazon,javycoffee.com,R2SV9P1K3IWWH9,amzn1.account.AGPWAADHPMXOGSZNS5AIUEPR4IYQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-08 00:00:00,5.0," THIS IS IT! I've been seeing ads for ""concentrated coffee"" all over the internet and this one specifically (finally) caught my eye. Tastes just like any other coffee I make but SO MUCH EASIER! And tastier in my opinion :). Also 1 bottle is 30 cups of coffee--talk about saving money. It's insane how much I've saved. My ""order"": I add ice, a little bit of almond milk, or heavy cream if I'm feeling fancy, a tablespoon of Javy, some filtered water, stevia sweetener and some vanilla extract--tastes identical to my Starbucks order. Never going back to regular coffee "
231,amazon,acuitybrands.com,R14SN2FP1LG2JU,amzn1.account.AG5LXE4PWKBPRBJS7FSQ3ANR3SIA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-27 00:00:00,5.0," This product was absolutely delicious, I love iced coffee and it was perfectly convenient for that. I would definitely recommend this product to my friends and family. Very good taste and just the right strength. "
232,amazon,acuitybrands.com,R125YJKUQTHZPP,amzn1.account.AEEZBP6JVAWMIMVOYSLGNZTEGPPQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-08 00:00:00,4.0, Perfect on the go. Convenient and tastes just like my fav Starbucks latte when I add some almond milk and a little bit of honey. 
233,amazon,acuitybrands.com,R2Z930H85M5TBO,amzn1.account.AHGTDVQL3MTCYQEDSPR2R47PVNWA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-23 00:00:00,5.0," I love everything about Jot. Love the smooth taste. Love the clever, eco-friendly packaging. Love that it's organic and fair trade. And I love how easy it is to make a cup of coffee, with no mess to clean up. This is the good stuff; other ""ultra"" coffees pale in comparison. I'm not even Jot's ideal customer, because all I do is pour water over it – boiling for an Americano or iced for a, well, iced coffee. If you've got the ingredients and the knowhow, you can be the barista of your dreams with this product. "
234,amazon,javycoffee.com,R3KJ7TK05G1MPY,amzn1.account.AHQZZBI2SBGUBGIVHSWRULSPAH7Q,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-24 00:00:00,5.0, Great coffee product. Easier and cheaper than buying individual coffee. Great flavor. 
235,amazon,javycoffee.com,R3AANQYHYWK72Q,amzn1.account.AFDPWH4DLMED7PGH7J5ZELCCA5SA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-02 00:00:00,5.0, What a brilliant idea! I literally added water to this concentrated coffee and had a great cup of coffee! One day I added mild and made a coffee milk! Delish! I live that I can take it with me in my hiking & camping trips! So versatile! Definitely recommend!! 
236,amazon,acuitybrands.com,R34FT9PE0KJMEE,amzn1.account.AFNVWORFBGGJITTF56N3K4NWVO7A,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-03 00:00:00,5.0, Incredibly smooth coffee. Love being able to have high quality coffee at home! 
237,amazon,javycoffee.com,RYULYV9W9QV8Y,amzn1.account.AGH3X4CZWK7CJMYY2UEMXTFHZV2A,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-23 00:00:00,5.0, Love how EASY it is to make a iced coffee!! And I look forward to trying other drinks.  The flavor if definitely like going to a coffee place. Very impressed. 
238,amazon,javycoffee.com,R1UH7GFYDINA3P,amzn1.account.AHJ5WR6DU4TCNDYOIGIHSAGI2EGQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-04 00:00:00,5.0," Omg, this is a game changer! So easy to make yet delicious. I choose this over my nespresso. I like two teaspoons w milk as cappuccino and also two teaspoon in 8 oz of water w some creamer for cold coffee☕ "
239,amazon,acuitybrands.com,RYIH526S2OM4M,amzn1.account.AG4UB5IJ5OAH4BSZSCNDMXKCCAUQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-16 00:00:00,5.0, LOVE using Jot for a quick and easy coffee. Not really a milk/sweet coffee person but I tried it with almond milk for an iced latte and it was so yummy! Plain hot coffee is such a good taste and makes the experience fun and fast! 
240,amazon,javycoffee.com,RWASOLALEOQ30,amzn1.account.AGAUWIWOXHSJDUC7P3VHRR24SH6Q,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-12 00:00:00,5.0, It's easy to make whatever strength I want. 
241,amazon,javycoffee.com,R1XDHKO51311JA,amzn1.account.AGHNEY57HRWOLPZBUJ57KXGUFVOA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-02 00:00:00,5.0, Loved the product and I am able to bring it everywhere with me 
242,amazon,acuitybrands.com,R3E89SJLZULM3G,amzn1.account.AGC3O5DJM3ZYNAADQGCKD5I2C65A,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-24 00:00:00,5.0,  Your browser does not support HTML5 video.  Absolutely LOVE this coffee! A must have in your pantry. I also use it to deepen my chocolate cake flavor. 
243,amazon,acuitybrands.com,R1GBZCVFCRF8OA,amzn1.account.AFPIHQN2QPLKAHR2VAOU6F6K5YJA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-19 00:00:00,5.0," This coffee is really the bomb. Generally speaking, I do make my own coffee at home (pour over), and appreciate that at home I can make my coffee the strength I like (strong!, that is why I make pour over). HOWEVER, a friend turned me onto JOT, and it is really amazing! In a pinch, I can make a great cup of coffee just the way I like it by adding a bit of hot water. I have also experimented to make more “fancy” iced coffee with almond milk and maple syrup - AMAZING. While coffee creamers and such are not my thing, this product will work with any combo. Probably even works well for cooking because it’s a concentrate - haven’t tried that though! I feel 100% confident in stating that this is a completely customizable product and will be delicious every time. The small bottle makes it easy to store, and the packaging is well designed and it is packed well, which you can see in my pic- I bought 3 bottles because now that I’ve discovered this time saving gem of a product, I never want to be without it! I don’t write reviews very often, but I was very impressed by this product and highly recommend it. "
244,amazon,acuitybrands.com,RD6ATYNBEIVOJ,amzn1.account.AHGMZJKVYCWHXPMZ4LD5N4TQBEKA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-09 00:00:00,5.0, Jot is so easy. I’m drinking it every morning and sometimes in the afternoon too. I always drink it iced with a little coconut creamer. It’s delicious! 
245,amazon,javycoffee.com,R3B30JG4XTIHNF,amzn1.account.AGTFLVCGURGY4SKVQTKPUX6EEYMQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-26 00:00:00,5.0, The flavor is amazing. I'm addicted to it 🤭🤗 if you place an order be sure to sign up for automatic delivery otherwise you'll regret it... It's better than any coffee shop or home brewed coffee in my opinion... 
246,amazon,acuitybrands.com,R2PPOCGEL9UV2H,amzn1.account.AHNKWJ6IWKWOAQ4OOO6O5Z42RUJA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-19 00:00:00,5.0," I have a dual-boiler espresso machine at home, and since I first tried Jot, I've stopped making my daily espresso and started using Jot exclusively in the morning for my lattes. The concept, convenience and flavor have made all the difference. I also love it for early afternoon pick-me-ups, one shot with cream to keep me going through the end of the day. "
247,amazon,javycoffee.com,RYBAN58VPJROD,amzn1.account.AHTOGYPFA6BSYYTGSBXENPM346AA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-09 00:00:00,3.0," This is not that great. It tastes no different then the instant coffee powder. I was expecting it to taste way better based off the reviews....also as far as packaging, the label on the bottle is bad....it looks like they were running out of ink while printing. Not impressed "
248,amazon,javycoffee.com,RLCPR8BGUMTJM,amzn1.account.AGZPBB4RBZFLTFYG5PCQR6ILD7OA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-16 00:00:00,5.0," This stuff is a gift I've been missing my whole life. I'm a cyber-security student who works IT on the side. I'm also physically disabled and have troubles with energy due to my condition. Javy is strong, and has a bold flavor that I don't get tired of. The caffeine strength is what I need to keep my mind sharp after hours of working with tedious software and reviewing code. Better yet, it's just coffee. It's not an insane energy drink that gets me ""too wired"" or spikes anxiety. It's just a heavy, natural, concentrated solution. The flavor itself is very impressive. I don't find myself needing to add sugary creamers or syrups to enjoy my drink. Often I'm fine with pouring a half glass of milk, a single teaspoon and adding ice. Stir, boom, done. No machines to clean, no pods to return or recycle, the only hassle is using measuring spoons with my shaky hands. JAVY, I would love it if you included a disposable dosing cup like pharmaceutical medicines do for easy and stable pouring of desired amounts! Thanks! "
249,amazon,acuitybrands.com,R1V8EU2UYIL1IW,amzn1.account.AGVOP4GONT5U7SXFPFGMJLWGWDEQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-19 00:00:00,5.0," Este café está sabroso! A mi personalmente me gusta el café Jot frío con hielos. A mi mamá le encanta que so lo le toma menos de 5 min para hacerse su café. Y si te gusta el helado de café so lo ponle una cucharada de café Jot enzima del helado de vainilla y juro que no vas a estar decepcionado. Se lo recomiendo a todos! This coffee is so delicious I needed to write it in Spanish to spread the word. I love cold brew coffee, my mom loves her coffee hot. But mostly we love that it takes us less than 5 min to make our coffee and go. Also if your a fan of coffee ice cream buy this now! add a tablespoon to your favorite vanilla ice cream and enjoy your day! "
250,amazon,javycoffee.com,R344KD0X07B6GR,amzn1.account.AHLLWTRJMUWON4B5KDI3MB6SYPBQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-20 00:00:00,5.0," I’m not sure what sheerness is, but I was surprised by the smooth, delicious flavor of this coffee. It was sooooo easy to make and delicious! "
251,amazon,acuitybrands.com,R15ZGEP6QLEICA,amzn1.account.AF75BJ4V6TOYHY6ILVFBDAL4DIGQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-09 00:00:00,5.0," First time trying ZOT. Wasn’t sure about it, but it tastes great. I love it! "
252,amazon,acuitybrands.com,R1O0NA4D2DBH0U,amzn1.account.AHG4FWDQYNUMRK4Z2EAB5GRYP7VA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-27 00:00:00,5.0," I ordered this coffee after looking for a quick, pleasant tasting organic coffee.  I couldn’t be happier with the taste! So easy to make just add a tablespoon to either water or milk and you are all set! "
253,amazon,javycoffee.com,R1KSEYWCOAHME6,amzn1.account.AEKLESW6VR2T45WSNOQW6JYCV5AQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-11 00:00:00,5.0," So glad we found this product. We use this product to create all our iced coffee drinks, and they are so much better than anything we got at any of the coffee shops around here. Love this product, and love that it is available on Amazon now as well. Thanks! "
254,amazon,javycoffee.com,R9B9FN4RCAYNB,amzn1.account.AGZOU2JXSQK4VXNDB75QEN2JO7GA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-13 00:00:00,5.0," This is such a time-saver, and I would probably buy it just for that, but it’s also DELICIOUS. I drink it iced with just a splash of cream, and it’s perfect. The only downside is that I’d like to take advantage of the subscription option, but the website doesn’t ever get me there. "
255,amazon,javycoffee.com,RIFX1P7VIAPHJ,amzn1.account.AH6ETUTSHXNV6SRWQWVDVDLGFKJA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-21 00:00:00,5.0, I love this coffee so much! The flavor is fantastic. I would highly recommend this to any coffee lover! 
256,amazon,javycoffee.com,R19LHO66KCDSLL,amzn1.account.AHCQ4RVRD7CNTHSY7NMAUXLH3QEQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-02 00:00:00,5.0," I bought this for the convenience... Little did I know the taste would be superb. It's incredibly delicious and its applications are fascinatingly diverse. I have already tried it 3 different ways and I cant wait to try more. I did hot coffee, cold brew style coffee, and cold brew Vietnamese style coffee. Next I am going to use it in a smoothie for a chocolate coffee smoothie with a kick. So glad I can take this tiny bottle with me and add it to a water bottle for coffee on the go too. I like to stay caffeinated and I really like Javy. "
257,amazon,javycoffee.com,RXRFQRV254747,amzn1.account.AGFVCSASQX5JFTQ4375HVJFRFWEA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-23 00:00:00,5.0, I love the flavor and the boost in energy it gives me 
258,amazon,javycoffee.com,RPQ0XJ7POF6NX,amzn1.account.AECRWV3YRYPAJ7ZUYY3BGN7NAVBA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-06 00:00:00,5.0, Great taste and flavor! This has been my go to for making ice coffee at home. I highly recommend! 
259,amazon,javycoffee.com,R1G58AXI9V30BV,amzn1.account.AFMNU46KRAEGFJFNEKPXELKCEIJQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-21 00:00:00,5.0, Javy micro dose is easy to use. Taste great alone or with whatever you add to it. Versatile hot or cold. You can even add it to your favorite sweet treat for an added boost of flavor! 
260,amazon,javycoffee.com,RXF20FL4PJQAJ,amzn1.account.AEXEKA4ANFGZYRFUBO2EBOZCAV2Q,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-11 00:00:00,5.0," So strong and delicious, easy and cents compared to expensive coffee! Thank you - got a fan here for life. "
261,amazon,javycoffee.com,R2HBH5P7RF4O5T,amzn1.account.AG6FC6VBQKSI46YSH464MCFJNQQA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-25 00:00:00,5.0,  Your browser does not support HTML5 video.  I am a huge coffee lover and I love coffee that tastes crisp and strong. This coffee definitely lives up to my expectations and I love how much product you get for the price. I definitely recommend this product to everyone! 
262,amazon,acuitybrands.com,R309VB8GTABZQ4,amzn1.account.AGVDF6M35OSMQFENLEV4NVRKQRWQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-21 00:00:00,1.0," This product while artfully packaged, delivers zero coffee flavor.  I had to add 3 or 4 additional tablespoons to get even a bland coffee flavor.  It literally only makes a cup of very bitter water when using only 1 or 2 tablespoons.  Extremely expensive waste of money. "
263,amazon,acuitybrands.com,R304LGOALD80HM,amzn1.account.AEEL2SLVI6C3YCETDIPKOLSJO3UA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-14 00:00:00,5.0, I am so pleased Jot finally is available on Amazon now too! This is a great coffee product! 
